airline_id,flight_number,departure_datetime,arrival_datetime,booking_status,cabin_class,fare,loyalty_points,flight_duration_hours,is_window_seat,is_aisle_seat,is_reward_program_member
13,7587,2023-11-24 22:38:08,2023-03-22 02:56:21,Pending,Economy,123.16,0,7.17,False,False,True
2,7496,2023-08-19 08:31:19,2023-03-07 20:39:06,Pending,Economy,252.74,0,1.26,True,False,True
16,6091,2023-01-09 09:35:04,2023-11-01 07:37:41,Confirmed,First,931.92,0,1.62,False,False,True
6,9985,2023-04-29 23:56:37,2023-07-18 09:46:27,Cancelled,Economy,245.82,0,9.77,True,False,False
8,1677,2023-02-28 20:28:48,2023-04-21 23:10:58,Confirmed,Economy,600.85,0,6.62,True,False,True
8,6909,2023-05-16 20:11:21,2023-09-30 21:51:41,Pending,Economy,829.95,0,3.32,True,True,True
6,2561,2023-02-08 16:24:59,2023-07-20 17:42:16,Confirmed,Economy,326.45,0,7.05,True,False,False
14,5053,2023-10-02 12:48:14,2023-11-23 22:18:45,Pending,Economy,811.64,0,2.88,True,True,False
3,9644,2023-02-09 08:27:42,2023-08-18 03:41:04,Cancelled,Economy,357.65,3779,7.07,True,False,False
10,4656,2023-06-26 00:55:42,2023-10-05 05:55:46,Cancelled,Economy,596.57,0,2.16,True,False,True
3,6234,2023-10-17 05:36:56,2023-09-18 21:48:32,Confirmed,First,317.65,262,2.61,True,False,False
12,5146,2023-09-19 16:38:46,2023-01-13 10:35:30,Cancelled,Economy,597.28,0,5.65,False,False,True
17,6488,2023-01-31 23:02:12,2023-10-23 05:12:17,Pending,Economy,250.39,0,9.95,True,True,True
5,9081,2023-08-05 13:22:04,2023-06-01 11:52:04,Cancelled,Economy,818.26,0,5.91,True,False,False
9,1209,2023-05-07 11:36:33,2023-08-09 00:33:50,Cancelled,First,506.59,0,5.63,True,True,True
7,5983,2023-07-28 12:46:37,2023-03-29 13:29:06,Cancelled,Business,921.4,0,4.8,True,False,False
4,8141,2023-12-29 04:41:07,2023-11-14 05:16:06,Pending,Economy,648.44,1066,5.99,True,True,True
13,5945,2023-08-23 21:56:01,2023-07-25 19:38:47,Pending,First,836.53,0,10.28,False,True,False
13,8980,2023-07-03 00:25:44,2023-01-26 22:35:29,Pending,First,857.73,2451,7.53,True,True,True
10,4966,2023-12-01 15:03:29,2023-04-07 19:20:41,Confirmed,First,550.0,0,7.76,False,False,False
18,9818,2023-08-28 06:33:37,2023-06-03 06:42:33,Cancelled,Business,730.49,1239,1.47,False,True,False
17,3824,2023-01-11 13:54:25,2023-11-15 09:13:26,Cancelled,First,577.91,0,5.84,False,False,False
13,2250,2023-04-19 17:40:32,2023-02-15 05:55:21,Pending,First,71.57,0,8.46,True,True,True
17,5758,2023-12-18 02:48:08,2023-03-16 04:12:02,Cancelled,First,732.27,0,3.52,False,False,True
4,5363,2023-05-18 22:48:39,2023-12-05 03:03:50,Cancelled,Economy,993.88,971,2.88,True,False,False
1,3163,2023-08-01 22:42:41,2023-05-06 11:09:18,Confirmed,Economy,876.5,1231,1.25,True,True,True
1,2853,2023-07-28 16:45:21,2023-04-16 08:52:15,Cancelled,First,100.01,2257,2.96,True,True,True
15,1753,2023-12-01 01:54:12,2023-03-19 14:30:56,Pending,Economy,937.63,0,2.41,True,True,True
13,6448,2023-07-15 04:42:39,2023-11-13 08:30:57,Confirmed,Economy,240.86,1879,11.09,True,False,False
17,2868,2023-12-05 10:10:51,2023-02-12 12:55:55,Cancelled,Economy,101.82,0,3.44,True,True,True
8,1181,2023-10-22 12:12:12,2023-05-01 00:34:01,Pending,Business,61.09,0,9.04,False,True,False
18,2513,2023-08-22 14:05:49,2023-07-17 21:40:47,Pending,First,451.71,2554,9.44,False,True,False
13,4344,2023-04-26 20:34:35,2023-06-01 14:51:12,Confirmed,Business,335.72,0,6.37,True,False,False
14,6238,2023-12-05 18:50:55,2023-01-05 20:33:12,Cancelled,First,219.59,0,8.14,True,True,True
8,8089,2023-08-24 21:53:17,2023-12-27 14:53:48,Cancelled,Economy,132.14,735,3.53,False,False,True
8,7401,2023-04-30 11:46:59,2023-07-15 03:50:52,Cancelled,First,389.37,0,8.59,True,True,True
15,3556,2023-01-20 17:27:29,2023-08-19 15:20:46,Confirmed,Economy,267.28,0,9.21,True,False,False
13,7098,2023-02-02 14:38:47,2023-07-18 18:04:01,Confirmed,First,656.08,0,4.32,False,False,True
7,6280,2023-09-21 22:12:55,2023-12-15 21:08:33,Confirmed,First,407.99,0,9.59,False,True,False
5,5244,2023-10-22 10:28:12,2023-10-23 21:21:10,Confirmed,First,477.48,0,11.81,True,False,False
17,3164,2023-05-20 17:55:15,2023-08-27 09:18:05,Pending,First,778.22,3531,10.95,False,False,False
16,7601,2023-05-06 07:32:13,2023-09-21 18:31:56,Confirmed,Economy,381.41,0,4.0,True,False,True
2,3021,2023-11-27 03:21:23,2023-06-21 10:12:01,Confirmed,Business,207.27,0,9.24,True,False,True
18,3821,2023-10-07 12:50:48,2023-12-04 08:17:01,Pending,Business,330.08,0,2.93,False,False,False
17,6938,2023-09-19 16:09:23,2023-06-10 15:36:19,Pending,First,695.47,0,6.33,True,False,True
7,7132,2023-07-17 04:10:06,2023-11-17 21:04:18,Confirmed,Economy,162.2,1260,11.07,False,True,False
13,6969,2023-06-07 16:55:53,2023-05-19 02:26:04,Confirmed,Business,672.34,0,1.25,False,True,False
18,7168,2023-03-08 16:19:38,2023-10-20 03:44:04,Cancelled,First,740.37,0,8.66,False,False,False
14,1713,2023-08-06 01:29:28,2023-05-12 03:58:32,Confirmed,Business,661.78,0,11.54,False,False,True
18,8203,2023-02-08 10:10:58,2023-07-04 04:56:17,Cancelled,Economy,395.12,0,5.08,False,False,True
13,4545,2023-08-08 23:00:15,2023-04-10 18:39:40,Pending,Economy,670.88,0,8.47,True,False,False
11,9414,2023-03-26 06:40:33,2023-06-14 21:04:04,Confirmed,Business,839.69,0,2.26,False,False,False
16,1863,2023-02-24 17:52:30,2023-09-13 09:41:11,Confirmed,Business,349.66,0,5.12,False,False,True
17,5625,2023-08-20 09:58:07,2023-01-15 04:56:21,Pending,First,305.3,0,9.22,True,True,False
8,6307,2023-07-17 00:27:54,2023-02-11 05:20:51,Cancelled,First,959.27,1724,1.04,False,False,False
19,2425,2023-01-19 12:16:07,2023-05-19 09:40:30,Cancelled,Economy,896.61,0,3.86,False,False,False
15,3304,2023-03-02 02:16:43,2023-04-11 04:51:37,Cancelled,Business,306.44,3409,5.56,False,True,False
9,1653,2023-07-13 09:05:38,2023-06-13 14:38:15,Confirmed,Economy,212.2,300,8.18,True,True,True
10,9129,2023-10-07 17:45:16,2023-05-04 07:40:02,Cancelled,Economy,452.01,345,3.5,False,True,True
12,7734,2023-07-23 20:05:53,2023-09-26 11:28:08,Pending,First,530.15,0,5.56,False,False,False
1,1443,2023-05-12 04:34:20,2023-08-26 13:15:32,Pending,Business,209.91,576,5.85,True,False,False
9,8459,2023-07-15 22:55:22,2023-10-27 21:34:45,Cancelled,First,73.28,0,3.58,False,False,True
15,5669,2023-11-14 22:44:23,2023-06-20 17:14:03,Pending,First,827.55,0,9.17,True,False,True
1,6106,2023-10-18 09:51:42,2023-08-28 20:22:39,Cancelled,First,928.39,3236,6.15,True,True,True
12,5436,2023-01-24 02:44:15,2023-10-03 01:28:42,Cancelled,First,115.5,1103,10.21,False,True,True
3,3857,2023-02-23 21:43:19,2023-02-16 03:13:37,Cancelled,Business,848.55,2691,3.36,False,True,False
11,4039,2023-09-06 02:08:20,2023-08-11 08:43:04,Cancelled,Economy,470.23,0,6.54,True,False,True
2,9291,2023-08-08 11:21:12,2023-05-02 14:21:42,Pending,Business,219.27,0,11.53,False,True,False
16,3737,2023-02-09 18:26:18,2023-10-28 23:54:32,Pending,Business,416.96,1101,2.02,True,True,True
9,7956,2023-12-15 06:20:05,2023-05-15 08:55:48,Pending,Economy,872.56,0,11.93,True,False,False
15,6239,2023-07-01 16:19:32,2023-12-24 22:53:56,Confirmed,Business,166.02,0,1.42,True,True,True
12,2607,2023-07-19 21:24:43,2023-05-21 05:48:58,Confirmed,Business,143.64,0,3.78,True,False,True
1,3953,2023-05-21 05:51:02,2023-08-30 05:13:14,Cancelled,First,967.45,3910,2.54,True,False,False
13,6933,2023-10-22 20:46:05,2023-10-23 11:14:16,Pending,Economy,328.85,0,7.72,True,False,True
14,5682,2023-08-15 14:57:18,2023-02-05 04:09:46,Cancelled,Economy,868.25,0,10.73,True,False,False
8,7333,2023-11-05 09:07:20,2023-10-27 18:39:32,Pending,Economy,583.43,0,1.71,False,True,False
8,8392,2023-03-02 07:39:22,2023-02-13 14:42:08,Confirmed,Economy,278.39,0,7.87,False,False,False
12,7609,2023-07-13 21:16:54,2023-10-02 21:57:18,Cancelled,First,330.25,0,10.39,True,True,True
1,5925,2023-04-11 17:13:47,2023-01-02 02:48:57,Cancelled,Business,441.36,0,6.31,False,False,True
11,8250,2023-02-13 02:27:30,2023-05-28 18:47:37,Confirmed,Economy,192.05,4506,6.0,False,False,False
8,6783,2023-10-27 01:00:01,2023-09-19 00:53:14,Pending,Business,724.46,0,11.66,False,True,False
10,7723,2023-11-13 11:05:48,2023-07-09 01:05:43,Pending,Business,446.77,0,9.98,True,True,True
19,1184,2023-01-14 01:24:58,2023-07-20 13:30:58,Cancelled,Business,894.77,0,4.21,False,False,True
11,1521,2023-04-02 10:05:52,2023-03-27 06:51:59,Confirmed,Business,919.87,4647,11.34,True,False,False
7,2248,2023-07-06 20:36:53,2023-07-05 22:04:28,Cancelled,First,917.96,1005,8.44,False,True,True
11,2002,2023-06-11 08:27:00,2023-01-24 15:54:31,Confirmed,Economy,666.84,4783,10.82,False,True,False
17,7266,2023-11-10 23:49:53,2023-07-19 19:41:24,Pending,Economy,502.28,0,7.88,True,False,True
1,7444,2023-09-07 03:42:04,2023-02-18 17:22:57,Cancelled,Business,130.16,0,6.61,False,True,False
8,8017,2023-04-25 04:51:56,2023-08-05 00:16:40,Confirmed,First,767.74,1241,3.56,True,False,True
6,9585,2023-11-16 06:10:58,2023-09-15 03:02:27,Confirmed,Business,134.61,0,4.17,True,True,False
18,2617,2023-08-16 19:00:56,2023-01-04 09:13:49,Cancelled,Economy,223.35,0,3.03,False,True,True
6,1660,2023-05-03 22:07:46,2023-07-22 06:11:18,Confirmed,Economy,850.63,0,8.27,False,True,False
5,6524,2023-08-01 22:57:26,2023-01-10 06:24:11,Pending,First,861.03,2563,2.52,True,True,False
13,8616,2023-05-31 03:19:50,2023-09-24 01:57:43,Confirmed,Economy,462.97,0,10.67,True,True,True
19,6250,2023-03-27 04:41:28,2023-07-28 08:14:30,Cancelled,Economy,733.97,0,10.5,False,False,True
8,8512,2023-02-02 15:28:27,2023-12-04 10:22:34,Cancelled,Business,259.12,2333,1.26,False,True,False
9,7905,2023-12-15 13:58:18,2023-12-26 07:47:33,Confirmed,Economy,901.85,0,8.18,False,False,False
17,1319,2023-08-25 06:20:15,2023-12-18 02:47:10,Pending,Economy,671.31,0,7.9,False,True,True
3,9775,2023-07-08 19:32:23,2023-08-18 12:50:37,Cancelled,Economy,864.82,2867,8.03,False,True,True
19,4600,2023-04-12 02:04:38,2023-10-19 05:03:55,Cancelled,First,422.32,479,8.73,True,False,False
11,6960,2023-03-03 12:56:57,2023-05-21 07:26:11,Cancelled,Business,88.0,0,7.55,False,False,True
17,6279,2023-08-17 08:30:05,2023-01-02 04:50:33,Cancelled,Economy,993.5,2842,1.42,False,False,True
19,9773,2023-10-05 21:42:47,2023-01-31 19:17:04,Confirmed,Economy,774.04,0,8.76,False,False,False
2,2767,2023-05-24 00:53:03,2023-07-26 20:12:52,Confirmed,First,208.11,0,2.11,False,True,True
8,2798,2023-09-19 08:26:43,2023-09-18 15:21:11,Cancelled,First,658.09,0,6.49,False,False,False
19,9949,2023-07-06 15:05:34,2023-09-23 03:57:29,Pending,First,948.34,0,11.18,False,False,True
7,1282,2023-02-27 18:49:53,2023-11-15 09:14:45,Pending,First,903.34,510,1.82,True,True,False
17,7337,2023-01-26 11:10:05,2023-06-11 15:18:12,Confirmed,First,942.97,0,9.49,True,False,False
6,6166,2023-03-16 20:15:57,2023-09-06 06:28:49,Pending,First,154.44,0,11.37,False,False,True
19,8121,2023-10-24 19:35:54,2023-04-15 00:19:05,Pending,Economy,861.46,0,11.33,False,False,False
6,8409,2023-05-24 20:52:56,2023-09-19 11:26:51,Pending,Business,896.75,0,4.61,False,True,True
2,6489,2023-11-08 17:22:54,2023-09-23 07:04:41,Cancelled,Business,221.75,0,8.49,True,True,False
6,5896,2023-12-09 16:10:05,2023-07-12 22:45:47,Pending,First,722.15,293,8.22,True,False,True
5,1130,2023-12-22 06:48:26,2023-05-06 09:46:42,Pending,Business,708.09,0,5.82,False,True,True
19,2293,2023-06-17 03:26:27,2023-10-31 14:55:08,Confirmed,First,704.23,0,5.92,True,True,True
4,7059,2023-08-11 18:31:50,2023-06-16 07:26:39,Cancelled,Business,594.02,0,10.65,False,False,True
17,7957,2023-01-04 23:00:33,2023-10-14 18:39:42,Pending,Business,276.17,0,5.39,True,False,False
11,1060,2023-09-21 05:21:49,2023-06-15 14:10:09,Cancelled,Economy,152.17,1146,11.89,False,True,True
4,3211,2023-01-03 03:24:30,2023-12-26 10:18:37,Pending,Economy,283.48,0,1.98,False,True,False
13,7276,2023-02-09 04:19:51,2023-01-07 09:53:38,Cancelled,Economy,918.65,0,2.85,False,True,False
17,6363,2023-05-26 02:35:39,2023-12-13 18:57:55,Pending,First,264.42,0,3.18,False,True,False
9,9152,2023-10-12 14:19:35,2023-10-29 07:27:45,Confirmed,Economy,460.18,2425,3.63,False,False,True
4,8973,2023-11-17 16:35:23,2023-02-25 15:11:47,Confirmed,Business,468.86,0,2.61,False,True,True
14,1037,2023-09-08 05:28:20,2023-05-29 04:09:23,Pending,Economy,928.14,0,11.41,True,True,True
19,6990,2023-01-28 22:11:52,2023-01-27 20:33:50,Confirmed,Economy,159.28,0,1.5,True,True,True
3,6438,2023-05-17 09:01:59,2023-08-24 08:37:09,Cancelled,First,504.6,368,4.53,False,False,False
14,8677,2023-02-05 05:50:23,2023-09-26 16:45:15,Confirmed,Economy,818.99,0,6.9,True,False,False
8,1473,2023-01-26 23:44:16,2023-04-29 19:17:56,Confirmed,First,108.66,0,2.2,False,False,True
1,1058,2023-10-01 18:00:08,2023-02-10 19:59:18,Confirmed,Business,758.41,0,2.69,False,False,True
10,3636,2023-07-01 17:21:48,2023-04-07 10:50:18,Confirmed,Economy,139.33,0,8.78,False,True,True
18,3614,2023-08-27 21:15:41,2023-08-19 20:06:46,Confirmed,Business,479.74,0,9.53,False,True,False
16,8296,2023-04-02 14:14:37,2023-05-06 14:50:10,Confirmed,Economy,200.06,2617,7.07,False,True,False
8,5999,2023-01-21 00:40:04,2023-08-06 03:52:08,Confirmed,Economy,420.34,0,3.42,False,False,True
1,9276,2023-05-28 22:00:40,2023-04-24 15:55:18,Pending,Economy,85.42,0,2.64,False,True,False
12,4797,2023-12-09 16:51:04,2023-08-10 15:21:26,Confirmed,First,850.07,0,7.91,False,True,True
8,3674,2023-01-11 10:07:21,2023-02-04 07:58:23,Pending,Business,177.12,0,3.21,True,True,True
16,7436,2023-01-06 14:54:39,2023-10-24 03:58:57,Confirmed,First,228.1,0,2.94,False,True,True
18,4120,2023-02-06 11:33:06,2023-04-04 03:39:26,Confirmed,First,485.31,0,5.92,False,False,False
4,3076,2023-08-11 03:14:31,2023-09-03 19:47:55,Pending,Economy,68.49,0,4.8,False,False,True
6,4190,2023-10-25 17:50:14,2023-06-20 04:00:57,Cancelled,Business,925.01,0,3.97,True,False,False
12,5787,2023-02-12 15:44:30,2023-10-24 21:07:27,Confirmed,Business,442.86,0,8.92,True,False,False
9,7056,2023-05-02 19:09:26,2023-03-25 11:57:03,Cancelled,Business,553.28,3451,11.69,True,True,True
15,8494,2023-11-28 08:24:25,2023-08-13 05:48:34,Cancelled,First,875.99,0,7.35,False,False,True
16,4577,2023-12-12 09:44:17,2023-05-01 02:24:02,Cancelled,Economy,597.26,0,9.01,False,False,False
12,5741,2023-09-11 08:30:09,2023-01-19 04:30:19,Confirmed,Economy,125.74,431,4.26,True,True,True
14,7832,2023-04-24 02:43:27,2023-03-16 11:22:04,Pending,Economy,812.97,0,2.87,True,True,False
13,3581,2023-05-15 12:52:44,2023-12-29 16:43:33,Cancelled,Business,920.12,0,2.92,True,False,False
2,4787,2023-05-25 16:07:38,2023-06-13 04:29:07,Cancelled,Economy,817.83,0,6.75,False,True,True
3,9707,2023-01-05 09:48:49,2023-11-10 09:20:35,Pending,Economy,230.6,1217,6.51,True,True,False
10,8103,2023-01-22 02:37:01,2023-04-18 22:52:16,Pending,Economy,507.05,2017,6.75,False,True,False
9,1932,2023-02-18 16:52:19,2023-06-19 18:43:33,Pending,Economy,334.5,3005,10.99,False,False,True
8,2663,2023-01-20 02:09:42,2023-07-10 02:40:07,Cancelled,Business,618.15,0,9.69,False,False,False
10,9748,2023-05-14 15:42:25,2023-05-29 03:03:19,Pending,Business,845.34,0,4.89,True,True,False
19,8914,2023-12-21 00:48:52,2023-06-13 05:21:50,Confirmed,Business,430.15,0,7.53,False,True,True
3,5852,2023-03-15 00:46:37,2023-03-02 03:05:59,Cancelled,Economy,612.7,0,8.98,False,True,True
5,2104,2023-07-14 23:31:20,2023-01-03 12:36:04,Pending,Economy,59.71,0,10.66,False,True,False
3,2270,2023-06-21 20:17:43,2023-06-14 18:13:19,Pending,First,383.2,146,6.91,True,False,True
16,4646,2023-05-01 09:19:36,2023-04-12 06:56:57,Cancelled,First,639.96,4288,1.88,False,True,False
17,6087,2023-02-08 23:14:14,2023-01-11 03:18:13,Confirmed,Business,991.01,0,11.47,False,True,True
15,5723,2023-09-13 03:37:22,2023-06-15 11:59:32,Cancelled,First,314.29,0,4.9,True,False,False
3,3054,2023-12-01 21:04:16,2023-04-14 04:00:19,Pending,First,216.0,0,10.69,False,True,False
12,7658,2023-08-05 14:11:05,2023-05-27 18:59:23,Pending,First,900.9,2679,3.6,False,True,False
9,2842,2023-07-03 13:04:22,2023-02-07 02:00:51,Pending,Economy,584.53,0,9.83,False,False,True
12,3802,2023-01-11 21:41:00,2023-09-09 03:58:11,Cancelled,Business,995.96,872,1.32,False,False,True
15,8735,2023-06-25 16:35:22,2023-11-14 01:08:19,Confirmed,Economy,291.44,3344,9.55,True,True,False
2,9201,2023-10-23 12:03:33,2023-08-30 08:44:13,Cancelled,Business,235.94,3892,3.82,True,True,True
18,9313,2023-02-28 23:35:45,2023-09-29 13:34:13,Cancelled,Business,387.94,0,7.02,True,False,False
12,7105,2023-06-15 07:30:56,2023-01-07 00:41:50,Cancelled,Business,598.98,0,4.02,False,False,False
4,3560,2023-09-29 08:53:47,2023-02-04 01:04:37,Cancelled,Economy,122.6,0,8.98,True,True,True
16,4037,2023-12-21 12:09:13,2023-12-11 21:42:51,Confirmed,Economy,419.43,0,4.28,True,False,True
16,9632,2023-03-01 04:10:43,2023-05-20 21:12:42,Pending,Economy,112.38,0,10.25,False,True,True
1,3749,2023-04-13 01:19:31,2023-05-15 07:15:25,Confirmed,First,674.92,0,3.77,False,False,True
2,1590,2023-10-27 08:34:29,2023-02-04 22:42:18,Pending,Economy,376.88,2050,11.53,True,True,False
3,2368,2023-10-19 06:24:10,2023-06-01 10:57:03,Confirmed,First,972.12,0,3.96,True,True,False
17,2361,2023-04-19 05:29:56,2023-02-04 04:51:20,Confirmed,First,148.0,0,4.6,True,True,True
1,9128,2023-02-18 04:39:20,2023-08-07 17:44:55,Pending,Business,899.61,0,11.24,True,True,True
6,4773,2023-11-30 12:53:59,2023-05-25 09:31:53,Pending,First,74.94,0,6.71,False,True,True
15,3064,2023-12-23 16:33:44,2023-04-13 15:35:01,Pending,First,672.19,0,5.29,False,True,False
14,3415,2023-09-25 04:06:39,2023-11-12 18:34:18,Pending,First,950.54,1132,3.65,False,True,True
15,3951,2023-01-14 16:56:09,2023-03-12 08:12:24,Cancelled,First,721.96,0,3.71,True,False,True
14,6616,2023-11-16 02:06:46,2023-05-03 01:15:16,Pending,Business,79.08,1258,11.37,True,False,True
5,8975,2023-11-26 08:41:44,2023-01-22 20:12:25,Pending,First,674.32,2423,3.59,False,True,True
6,8101,2023-01-26 00:06:58,2023-10-31 22:17:34,Confirmed,First,324.08,0,10.33,False,False,False
17,6003,2023-02-06 04:48:56,2023-06-22 04:50:39,Confirmed,Economy,743.12,438,3.6,True,True,False
11,9306,2023-02-08 06:45:53,2023-09-11 15:10:11,Pending,Business,479.45,0,11.93,False,False,False
16,7243,2023-03-16 22:20:56,2023-09-13 21:18:05,Pending,First,637.52,751,6.06,False,True,False
12,7581,2023-06-13 15:16:28,2023-12-21 04:32:37,Cancelled,Economy,72.52,0,7.36,True,False,False
15,9330,2023-04-25 08:26:45,2023-08-06 05:54:11,Cancelled,Business,316.27,0,10.69,False,False,True
4,5923,2023-05-13 18:44:19,2023-09-13 22:37:11,Confirmed,Economy,336.81,0,7.75,True,True,False
18,7467,2023-08-14 14:53:47,2023-04-08 12:26:07,Confirmed,First,475.25,0,8.51,True,False,True
3,5941,2023-12-20 19:04:13,2023-02-10 07:32:06,Pending,Economy,886.59,0,5.17,True,True,False
8,7437,2023-06-22 19:02:51,2023-01-03 13:09:08,Confirmed,Business,400.72,0,4.88,False,True,False
3,7076,2023-10-03 08:31:56,2023-09-26 01:08:25,Pending,First,718.43,0,9.81,False,False,True
8,6648,2023-06-18 04:58:50,2023-07-27 08:10:29,Cancelled,Business,388.95,0,4.5,True,True,True
18,9001,2023-04-25 05:02:25,2023-07-27 09:44:10,Cancelled,First,240.94,2859,10.43,True,False,True
10,2315,2023-07-13 00:33:00,2023-08-18 12:16:15,Cancelled,First,489.75,0,7.83,False,True,True
17,1073,2023-04-04 02:37:45,2023-02-20 17:53:42,Cancelled,First,281.49,0,3.91,True,False,False
8,9675,2023-03-19 14:24:34,2023-03-25 21:27:59,Pending,Business,100.11,3613,2.95,True,True,True
11,2549,2023-07-01 05:53:08,2023-03-31 05:18:09,Pending,Economy,253.48,0,10.65,True,True,True
5,2359,2023-09-04 07:41:44,2023-04-17 07:51:52,Cancelled,Business,128.5,0,11.92,False,True,True
13,2896,2023-06-30 23:36:06,2023-04-06 15:45:10,Pending,Economy,95.06,4202,7.12,True,False,True
5,7659,2023-03-11 10:44:26,2023-12-14 14:39:51,Confirmed,First,751.66,0,3.79,True,True,False
13,6246,2023-04-06 10:03:55,2023-03-27 01:08:13,Confirmed,First,710.36,0,3.82,True,True,True
6,7967,2023-03-29 03:50:20,2023-09-06 17:42:12,Confirmed,First,195.82,2855,11.72,False,False,True
5,7661,2023-03-21 17:06:50,2023-04-19 16:54:06,Pending,Economy,88.71,0,6.24,False,True,False
9,1510,2023-07-01 23:32:34,2023-12-29 04:34:58,Confirmed,Economy,72.57,0,10.02,True,True,True
16,9614,2023-07-24 04:42:52,2023-05-13 03:15:29,Confirmed,Business,744.9,0,9.53,True,True,False
2,3432,2023-03-16 05:21:07,2023-08-28 07:44:46,Cancelled,Business,452.19,0,4.67,False,False,True
1,2906,2023-11-07 02:24:13,2023-09-21 16:29:05,Cancelled,First,458.14,1243,8.47,False,False,False
8,1064,2023-09-07 00:31:39,2023-08-11 18:35:46,Pending,Economy,110.55,0,9.5,True,False,True
19,5928,2023-11-10 07:26:50,2023-11-24 06:18:08,Cancelled,Economy,811.19,0,9.66,True,False,True
11,5710,2023-03-22 02:31:35,2023-08-10 06:08:06,Confirmed,Business,327.19,0,11.42,False,True,True
12,7124,2023-02-18 12:03:33,2023-09-11 13:16:57,Confirmed,Economy,448.93,0,6.98,True,False,True
12,8837,2023-08-18 05:30:26,2023-12-01 10:07:39,Cancelled,Economy,469.88,0,3.19,True,True,True
7,1800,2023-08-12 16:26:52,2023-09-07 15:07:38,Confirmed,First,887.93,1803,3.11,False,True,True
13,7063,2023-02-23 18:19:00,2023-05-12 13:38:15,Cancelled,Business,841.58,0,8.01,True,False,True
8,9469,2023-06-23 18:22:12,2023-10-13 15:23:33,Pending,Business,362.16,0,10.1,False,True,True
9,7109,2023-07-21 06:46:51,2023-10-10 02:40:31,Cancelled,First,119.84,0,3.6,True,True,False
7,7659,2023-05-12 12:32:32,2023-06-10 18:30:46,Cancelled,Business,579.34,0,10.3,False,True,False
15,2238,2023-02-21 09:02:20,2023-09-22 21:45:52,Pending,First,310.51,0,11.77,True,False,True
